LAMMPS data file via write_data, version 7 Feb 2024, timestep = 0, units = metal

25340 atoms
4 atom types

-0.09910835095545843 106.43277135095542 xlo xhi
-0.5005068763733564 61.00288287637334 ylo yhi
-0.6529686715295786 55.945694671529594 zlo zhi

Masses

1 140.115997
2 15.9994
3 150.360001
4 157.25

Pair Coeffs # buck/coul/long

1 0 0.01 0
2 9547.96 0.21916 32
3 0 0.01 0
4 0 0.01 0

Atoms # charge

1 1 4 1.4462736052409209 2.224315317473251 0.8163116497568679 0 0 0
2 2 -2 0.5018494627436038 0.27680021111099007 1.5875832733180826 0 0 0
3 2 -2 2.8216271695374275 0.3184388345528336 0.028389028792039243 0 0 0
4 2 -2 3.6593161311547107 2.3076202889703987 1.6570902978022248 0 0 0
5 2 -2 1.474874120324793 2.2187305315948356 3.2456712465159665 0 0 0
6 2 -2 6.909272375195182 0.42987333592425503 1.6679004677358114 0 0 0
7 2 -2 8.154745266582271 2.247160986664989 3.244115297565884 0 0 0
8 2 -2 4.780402729696732 0.3894094936344634 3.2760621433345416 0 0 0
9 1 4 8.168169651212857 2.224222617408382 0.816114815571235 0 0 0
10 1 4 4.7760725721592925 0.3442444372958314 1.0268827515147734 0 0 0
11 2 -2 5.738104721393172 2.2965886302879923 -0.08587659779228766 0 0 0
12 1 4 11.470371411166434 0.335140914191982 0.871216319619975 0 0 0
13 2 -2 11.44447197664722 0.40634641004773636 3.236060392604169 0 0 0
14 2 -2 12.65919486961106 2.1720714104062715 0.2157688536830006 0 0 0
15 2 -2 9.218315754122115 0.28536444122145543 0.3896001180794653 0 0 0
16 2 -2 10.327774885957263 2.379774115725869 1.5878498882362786 0 0 0
17 1 4 14.798925718736621 2.251699802619107 0.8826329980395188 0 0 0
18 2 -2 13.737854610124577 0.3124346588274802 1.7765868101931788 0 0 0
19 2 -2 15.782098426549366 0.1214149830968905 0.02735212842448311 0 0 0
20 2 -2 14.809947546797229 2.2706969989713373 3.2666141730968383 0 0 0
21 2 -2 16.91156116678116 2.1445864565822026 1.5879329185614466 0 0 0
22 2 -2 20.308024865235964 0.16271769902867075 1.670891210653346 0 0 0
23 2 -2 18.109163214459453 0.3291180876721295 3.245919650185475 0 0 0
24 1 4 18.126966523056605 0.3554384007342653 0.8166799144865338 0 0 0
25 2 -2 19.28279681146763 2.23462505971076 0.38976486427068063 0 0 0
26 1 4 24.794887453329988 0.31185711477490297 0.8725284133696896 0 0 0
27 2 -2 24.870316284962914 0.2934614520157428 3.2353253152005217 0 0 0
28 2 -2 22.483768197227835 0.005839860636675438 0.015530450339945294 0 0 0
29 2 -2 23.554835147355334 2.010141757877451 1.6930203766786682 0 0 0
30 2 -2 21.352264456419114 2.2550769068030037 3.1958746630089974 0 0 0
31 1 4 21.43566505100117 2.255759958362872 0.9075894037465305 0 0 0
32 1 4 28.08234705296802 2.2242856654298375 0.8180968773283214 0 0 0
33 2 -2 27.138255617915394 0.276831955010789 1.589651677009901 0 0 0
34 2 -2 25.877071129215118 2.2867639524702956 0.39226731249395036 0 0 0
35 2 -2 29.457098320854243 0.31844548904914055 0.030116215129202265 0 0 0
36 2 -2 28.110671037026773 2.2191943448396794 3.247336104904154 0 0 0
37 2 -2 30.294146907387482 2.307686470962436 1.6582298787847474 0 0 0
38 2 -2 33.54360563157412 0.42928390224809143 1.669455238158342 0 0 0
39 2 -2 31.415083486348532 0.38952741225840026 3.277263334325255 0 0 0
40 1 4 31.41084364851059 0.3441026457255717 1.0284611694147878 0 0 0
41 2 -2 32.37340681833139 2.2963203906052065 -0.08375409585688405 0 0 0
42 1 4 38.103349946947134 0.3350798099823548 0.8721649094939933 0 0 0
43 2 -2 38.077839117467 0.4060899463216338 3.236669050177445 0 0 0
44 2 -2 35.851889536765334 0.285593572953671 0.39025386421638736 0 0 0
45 2 -2 36.96079880321781 2.379754710188253 1.5892818035422254 0 0 0
46 2 -2 34.78800064412482 2.247087267921244 3.2454805052053333 0 0 0
47 1 4 34.80155575379339 2.224240120131206 0.8175015140539338 0 0 0
48 1 4 41.43197497924391 2.2518340719527896 0.8829901098185482 0 0 0
49 2 -2 40.37157788892325 0.3127110725082702 1.7773658881517054 0 0 0
50 2 -2 39.292207930317545 2.1719138858192757 0.21673325197800541 0 0 0
51 2 -2 42.41533358924924 0.12060524062725608 0.027022845018656608 0 0 0
52 2 -2 41.4431446870332 2.2711522463789313 3.2672092943420004 0 0 0
53 2 -2 43.544546676966284 2.1442041460111847 1.5873498146472105 0 0 0
54 2 -2 44.74268099993435 0.3291613538911239 3.2451845623749995 0 0 0
55 1 4 44.760265267049135 0.3553242233438361 0.8161819365928579 0 0 0
56 2 -2 45.91640773941449 2.2347800860243003 0.38938646496073265 0 0 0
57 2 -2 49.11743235901433 0.005066441959252835 0.012992818278177951 0 0 0
58 2 -2 46.94151121841662 0.1622398398853068 1.6693406710283167 0 0 0
59 2 -2 50.187967223380554 2.009614574072654 1.690849317577555 0 0 0
60 2 -2 47.985312579499904 2.2553024411859925 3.194111596867275 0 0 0
61 1 4 48.06925494247793 2.255774398350898 0.9059150819945887 0 0 0
62 1 4 54.71571538158796 2.224197750226761 0.8156006280532281 0 0 0
63 1 4 51.42856457003245 0.31161971812548617 0.8702711275485299 0 0 0
64 2 -2 53.77165257206618 0.2768112929755857 1.5868128966833035 0 0 0
65 2 -2 51.503628710879276 0.29360359188325635 3.2334554360639736 0 0 0
66 2 -2 52.51045493476251 2.2868309882121904 0.3898218727027151 0 0 0
67 2 -2 54.74371149363088 2.2191980552943322 3.244823095155974 0 0 0
68 2 -2 56.09091087696609 0.3182222986395498 0.027356075428403053 0 0 0
69 2 -2 56.927276748251906 2.3076036254606453 1.6556076756673463 0 0 0
70 2 -2 58.046896829055186 0.3893443679965885 3.2754246260164344 0 0 0
71 1 4 58.04358097087768 0.3440954234975497 1.0265192633177291 0 0 0
72 2 -2 59.007028961604654 2.2964005908684335 -0.08598951660453384 0 0 0
73 2 -2 62.48323471391502 0.2857365481712202 0.38900654192825485 0 0 0
74 2 -2 60.17538795820833 0.4296642416637369 1.6680721538961938 0 0 0
75 2 -2 63.59150683519776 2.379974864812534 1.5880486804128173 0 0 0
76 2 -2 61.41922139478544 2.2472995799366684 3.2444528260120675 0 0 0
77 1 4 61.43301830534548 2.2243600632291414 0.8156623437931375 0 0 0
78 1 4 68.06142985388765 2.2519277484741558 0.8822313780114864 0 0 0
79 1 4 64.73378066868138 0.33521698300126884 0.8710958233907554 0 0 0
80 2 -2 67.00082960929998 0.3126278583212365 1.776422950820355 0 0 0
81 2 -2 64.70779504775446 0.4061918188405009 3.235969981880153 0 0 0
82 2 -2 65.92230359054096 2.1720630660565394 0.2155144920282906 0 0 0
83 2 -2 68.07219343093871 2.27100423832747 3.2665792723113163 0 0 0
